Age;L;M;S;SD4neg;SD3neg;SD2neg;SD1neg;SD0;SD1;SD2;SD3;SD4
4.599589322;1;65.138;0.03223;56.74;58.84;60.939;63.039;65.138;67.237;69.337;71.436;73.536
4.632443532;1;65.2027;0.03222;56.799;58.9;61.001;63.102;65.203;67.304;69.404;71.505;73.606
4.665297741;1;65.2671;0.0322;56.861;58.962;61.064;63.165;65.267;67.369;69.47;71.572;73.674
4.698151951;1;65.331;0.03218;56.922;59.024;61.126;63.229;65.331;67.433;69.536;71.638;73.74
4.73100616;1;65.3946;0.03217;56.98;59.083;61.187;63.291;65.395;67.498;69.602;71.706;73.81
4.76386037;1;65.4579;0.03215;57.04;59.144;61.249;63.353;65.458;67.562;69.667;71.771;73.876
4.796714579;1;65.5208;0.03214;57.097;59.203;61.309;63.415;65.521;67.627;69.732;71.838;73.944
4.829568789;1;65.5834;0.03212;57.157;59.264;61.37;63.477;65.583;67.69;69.796;71.903;74.01
4.862422998;1;65.6456;0.0321;57.217;59.324;61.431;63.538;65.646;67.753;69.86;71.967;74.074
4.895277207;1;65.7075;0.03209;57.273;59.382;61.49;63.599;65.708;67.816;69.925;72.033;74.142
4.928131417;1;65.769;0.03207;57.332;59.441;61.551;63.66;65.769;67.878;69.987;72.097;74.206
4.960985626;1;65.8303;0.03206;57.388;59.499;61.609;63.72;65.83;67.941;70.051;72.162;74.272
4.993839836;1;65.8912;0.03204;57.447;59.558;61.669;63.78;65.891;68.002;70.114;72.225;74.336
5.026694045;1;65.9518;0.03203;57.502;59.614;61.727;63.839;65.952;68.064;70.177;72.289;74.402
5.059548255;1;66.0121;0.03201;57.56;59.673;61.786;63.899;66.012;68.125;70.238;72.351;74.464
5.092402464;1;66.0721;0.032;57.615;59.729;61.843;63.958;66.072;68.186;70.301;72.415;74.529
5.125256674;1;66.1317;0.03198;57.672;59.787;61.902;64.017;66.132;68.247;70.361;72.476;74.591
5.158110883;1;66.1911;0.03197;57.727;59.843;61.959;64.075;66.191;68.307;70.423;72.539;74.656
5.190965092;1;66.2502;0.03196;57.781;59.898;62.015;64.133;66.25;68.368;70.485;72.602;74.72
5.223819302;1;66.3089;0.03194;57.837;59.955;62.073;64.191;66.309;68.427;70.545;72.663;74.781
5.256673511;1;66.3674;0.03193;57.891;60.01;62.129;64.248;66.367;68.487;70.606;72.725;74.844
5.289527721;1;66.4256;0.03191;57.947;60.067;62.186;64.306;66.426;68.545;70.665;72.785;74.904
5.32238193;1;66.4835;0.0319;58;60.121;62.242;64.363;66.484;68.604;70.725;72.846;74.967
5.35523614;1;66.5412;0.03189;58.053;60.175;62.297;64.419;66.541;68.663;70.785;72.907;75.029
5.388090349;1;66.5985;0.03187;58.109;60.231;62.354;64.476;66.598;68.721;70.843;72.966;75.088
5.420944559;1;66.6556;0.03186;58.161;60.285;62.408;64.532;66.656;68.779;70.903;73.027;75.15
5.453798768;1;66.7125;0.03185;58.213;60.338;62.463;64.588;66.712;68.837;70.962;73.087;75.212
5.486652977;1;66.7691;0.03183;58.268;60.393;62.519;64.644;66.769;68.894;71.02;73.145;75.27
5.519507187;1;66.8254;0.03182;58.32;60.446;62.573;64.699;66.825;68.952;71.078;73.205;75.331
5.552361396;1;66.8815;0.03181;58.371;60.499;62.626;64.754;66.882;69.009;71.137;73.264;75.392
5.585215606;1;66.9373;0.0318;58.423;60.551;62.68;64.809;66.937;69.066;71.195;73.323;75.452
5.618069815;1;66.993;0.03179;58.474;60.604;62.734;64.863;66.993;69.123;71.252;73.382;75.512
5.650924025;1;67.0483;0.03177;58.528;60.658;62.788;64.918;67.048;69.178;71.309;73.439;75.569
5.683778234;1;67.1035;0.03176;58.579;60.71;62.841;64.972;67.104;69.235;71.366;73.497;75.628
5.716632444;1;67.1584;0.03175;58.629;60.762;62.894;65.026;67.158;69.291;71.423;73.555;75.688
5.749486653;1;67.2132;0.03174;58.68;60.813;62.947;65.08;67.213;69.347;71.48;73.613;75.747
5.782340862;1;67.2677;0.03173;58.73;60.864;62.999;65.133;67.268;69.402;71.537;73.671;75.805
5.815195072;1;67.3219;0.03171;58.783;60.918;63.052;65.187;67.322;69.457;71.591;73.726;75.861
5.848049281;1;67.376;0.0317;58.833;60.969;63.104;65.24;67.376;69.512;71.648;73.783;75.919
5.880903491;1;67.4299;0.03169;58.882;61.019;63.156;65.293;67.43;69.567;71.704;73.84;75.977
5.9137577;1;67.4836;0.03168;58.932;61.07;63.208;65.346;67.484;69.621;71.759;73.897;76.035
5.94661191;1;67.5371;0.03167;58.982;61.12;63.259;65.398;67.537;69.676;71.815;73.954;76.093
5.979466119;1;67.5904;0.03166;59.031;61.171;63.311;65.45;67.59;69.73;71.87;74.01;76.15
6.012320329;1;67.6435;0.03165;59.08;61.221;63.362;65.503;67.644;69.784;71.925;74.066;76.207
6.045174538;1;67.6964;0.03164;59.129;61.271;63.413;65.554;67.696;69.838;71.98;74.122;76.264
6.078028747;1;67.7491;0.03163;59.177;61.32;63.463;65.606;67.749;69.892;72.035;74.178;76.321
6.110882957;1;67.8017;0.03162;59.226;61.37;63.514;65.658;67.802;69.946;72.089;74.233;76.377
6.143737166;1;67.8541;0.03161;59.275;61.419;63.564;65.709;67.854;69.999;72.144;74.289;76.434
6.176591376;1;67.9062;0.0316;59.323;61.469;63.615;65.76;67.906;70.052;72.198;74.344;76.49
6.209445585;1;67.9583;0.03159;59.371;61.518;63.665;65.811;67.958;70.105;72.252;74.399;76.546
6.242299795;1;68.0101;0.03158;59.419;61.567;63.715;65.862;68.01;70.158;72.306;74.453;76.601
6.275154004;1;68.0618;0.03157;59.467;61.616;63.764;65.913;68.062;70.211;72.359;74.508;76.657
6.308008214;1;68.1133;0.03156;59.515;61.664;63.814;65.964;68.113;70.263;72.413;74.562;76.712
6.340862423;1;68.1647;0.03155;59.562;61.713;63.864;66.014;68.165;70.315;72.466;74.616;76.767
6.373716632;1;68.2158;0.03154;59.61;61.761;63.913;66.064;68.216;70.367;72.519;74.67;76.822
6.406570842;1;68.2669;0.03153;59.657;61.81;63.962;66.114;68.267;70.419;72.572;74.724;76.877
