Age;L;M;S;SD4neg;SD3neg;SD2neg;SD1neg;SD0;SD1;SD2;SD3;SD4
1.80698152;0.1368;16.1365;0.08725;11.198;12.361;13.524;14.781;16.137;17.599;19.174;20.869;22.564
1.839835729;0.1324;16.1698;0.08717;11.228;12.391;13.555;14.812;16.17;17.634;19.211;20.91;22.609
1.872689938;0.128;16.2021;0.08708;11.258;12.422;13.586;14.844;16.202;17.668;19.248;20.949;22.651
1.905544148;0.1238;16.2336;0.087;11.286;12.451;13.615;14.874;16.234;17.701;19.283;20.988;22.693
1.938398357;0.1196;16.2642;0.08692;11.314;12.479;13.644;14.903;16.264;17.733;19.318;21.026;22.734
1.971252567;0.1154;16.2941;0.08684;11.342;12.507;13.672;14.932;16.294;17.765;19.351;21.062;22.773
2.004106776;0.1113;16.3231;0.08676;11.369;12.534;13.7;14.96;16.323;17.795;19.384;21.098;22.811
2.036960986;0.1072;16.3513;0.08669;11.395;12.56;13.726;14.987;16.351;17.825;19.416;21.133;22.849
2.069815195;0.1032;16.3787;0.08661;11.42;12.586;13.752;15.014;16.379;17.854;19.447;21.166;22.885
2.102669405;0.0993;16.4053;0.08654;11.445;12.611;13.777;15.04;16.405;17.882;19.477;21.199;22.921
2.135523614;0.0954;16.4312;0.08646;11.47;12.636;13.802;15.065;16.431;17.909;19.505;21.23;22.954
2.168377823;0.0915;16.4562;0.08639;11.493;12.66;13.826;15.089;16.456;17.935;19.533;21.26;22.987
2.201232033;0.0877;16.4806;0.08632;11.516;12.683;13.849;15.113;16.481;17.961;19.561;21.29;23.02
2.234086242;0.084;16.5042;0.08626;11.538;12.705;13.871;15.135;16.504;17.985;19.588;21.32;23.051
2.266940452;0.0803;16.5271;0.08619;11.56;12.727;13.893;15.158;16.527;18.009;19.613;21.347;23.081
2.299794661;0.0766;16.5494;0.08612;11.582;12.748;13.915;15.179;16.549;18.033;19.638;21.374;23.111
2.332648871;0.0729;16.571;0.08606;11.602;12.769;13.936;15.2;16.571;18.055;19.662;21.401;23.14
2.36550308;0.0693;16.592;0.08599;11.623;12.789;13.956;15.221;16.592;18.077;19.686;21.426;23.167
2.39835729;0.0658;16.6124;0.08593;11.642;12.809;13.976;15.241;16.612;18.099;19.708;21.451;23.194
2.431211499;0.0623;16.6321;0.08587;11.662;12.828;13.995;15.26;16.632;18.119;19.73;21.475;23.22
2.464065708;0.0588;16.6514;0.08581;11.68;12.847;14.013;15.279;16.651;18.139;19.752;21.499;23.246
2.496919918;0.0554;16.67;0.08575;11.699;12.865;14.031;15.297;16.67;18.159;19.773;21.521;23.27
2.529774127;0.052;16.6882;0.08569;11.717;12.883;14.049;15.315;16.688;18.178;19.793;21.543;23.294
2.562628337;0.0486;16.7058;0.08564;11.734;12.9;14.066;15.332;16.706;18.196;19.813;21.565;23.318
2.595482546;0.0452;16.7229;0.08558;11.751;12.917;14.083;15.349;16.723;18.214;19.832;21.586;23.34
2.628336756;0.0419;16.7396;0.08552;11.768;12.934;14.099;15.365;16.74;18.231;19.85;21.606;23.362
2.661190965;0.0387;16.7557;0.08547;11.784;12.949;14.115;15.381;16.756;18.248;19.868;21.626;23.383
2.694045175;0.0354;16.7715;0.08541;11.8;12.965;14.131;15.397;16.772;18.265;19.885;21.645;23.404
2.726899384;0.0322;16.7867;0.08536;11.815;12.98;14.145;15.411;16.787;18.28;19.902;21.663;23.424
2.759753593;0.0291;16.8016;0.08531;11.83;12.995;14.16;15.426;16.802;18.296;19.919;21.681;23.444
2.792607803;0.0259;16.8161;0.08526;11.845;13.01;14.174;15.44;16.816;18.311;19.935;21.699;23.463
2.825462012;0.0228;16.8301;0.08521;11.86;13.024;14.188;15.454;16.83;18.326;19.951;21.716;23.482
2.858316222;0.0197;16.8438;0.08516;11.874;13.038;14.202;15.468;16.844;18.34;19.966;21.733;23.5
2.891170431;0.0167;16.8571;0.08511;11.888;13.051;14.215;15.481;16.857;18.354;19.98;21.749;23.517
2.924024641;0.0137;16.8701;0.08506;11.901;13.065;14.228;15.494;16.87;18.367;19.995;21.764;23.534
2.95687885;0.0107;16.8827;0.08501;11.915;13.078;14.241;15.506;16.883;18.38;20.008;21.78;23.551
2.98973306;0.0077;16.895;0.08496;11.928;13.091;14.253;15.518;16.895;18.393;20.022;21.794;23.567
3.022587269;0.0048;16.9069;0.08492;11.94;13.103;14.265;15.53;16.907;18.405;20.035;21.809;23.583
3.055441478;0.0018;16.9186;0.08487;11.953;13.115;14.277;15.542;16.919;18.417;20.048;21.823;23.598
3.088295688;-0.0011;16.9299;0.08483;11.965;13.126;14.288;15.553;16.93;18.429;20.061;21.837;23.613
3.121149897;-0.0039;16.941;0.08478;11.977;13.138;14.3;15.564;16.941;18.44;20.073;21.85;23.628
3.154004107;-0.0068;16.9518;0.08474;11.988;13.149;14.31;15.575;16.952;18.451;20.085;21.863;23.642
3.186858316;-0.0096;16.9623;0.0847;11.999;13.16;14.321;15.585;16.962;18.462;20.096;21.876;23.656
3.219712526;-0.0124;16.9725;0.08465;12.011;13.171;14.332;15.596;16.972;18.473;20.107;21.888;23.669
3.252566735;-0.0151;16.9825;0.08461;12.022;13.182;14.342;15.606;16.982;18.483;20.118;21.9;23.683
3.285420945;-0.0179;16.9923;0.08457;12.033;13.192;14.352;15.615;16.992;18.493;20.129;21.912;23.696
3.318275154;-0.0206;17.0018;0.08453;12.043;13.202;14.362;15.625;17.002;18.503;20.139;21.924;23.708
3.351129363;-0.0233;17.0111;0.08449;12.053;13.212;14.371;15.634;17.011;18.512;20.15;21.935;23.721
3.383983573;-0.026;17.0201;0.08445;12.063;13.222;14.38;15.643;17.02;18.522;20.159;21.946;23.733
3.416837782;-0.0287;17.029;0.08441;12.073;13.232;14.39;15.652;17.029;18.531;20.169;21.957;23.744
3.449691992;-0.0313;17.0376;0.08437;12.083;13.241;14.399;15.661;17.038;18.54;20.178;21.967;23.756
3.482546201;-0.0339;17.0461;0.08433;12.093;13.25;14.407;15.669;17.046;18.548;20.188;21.977;23.767
3.515400411;-0.0365;17.0544;0.08429;12.102;13.259;14.416;15.678;17.054;18.557;20.196;21.987;23.778
3.54825462;-0.0391;17.0624;0.08426;12.111;13.268;14.424;15.686;17.062;18.565;20.206;21.997;23.789
3.58110883;-0.0416;17.0704;0.08422;12.121;13.277;14.433;15.694;17.07;18.573;20.214;22.007;23.799
