Age;L;M;S;SD4neg;SD3neg;SD2neg;SD1neg;SD0;SD1;SD2;SD3;SD4
5.158110883;1;64.312;0.0346;55.411;57.636;59.862;62.087;64.312;66.537;68.762;70.988;73.213
5.190965092;1;64.3699;0.03459;55.464;57.69;59.917;62.143;64.37;66.596;68.823;71.05;73.276
5.223819302;1;64.4276;0.03459;55.513;57.742;59.97;62.199;64.428;66.656;68.885;71.113;73.342
5.256673511;1;64.485;0.03458;55.565;57.795;60.025;62.255;64.485;66.715;68.945;71.175;73.405
5.289527721;1;64.5422;0.03457;55.617;57.849;60.08;62.311;64.542;66.773;69.005;71.236;73.467
5.32238193;1;64.5991;0.03457;55.666;57.9;60.133;62.366;64.599;66.832;69.065;71.299;73.532
5.35523614;1;64.6559;0.03456;55.718;57.952;60.187;62.421;64.656;66.89;69.125;71.359;73.594
5.388090349;1;64.7124;0.03456;55.767;58.003;60.239;62.476;64.712;66.949;69.185;71.422;73.658
5.420944559;1;64.7688;0.03455;55.818;58.056;60.293;62.531;64.769;67.007;69.244;71.482;73.72
5.453798768;1;64.8249;0.03455;55.866;58.106;60.345;62.585;64.825;67.065;69.304;71.544;73.784
5.486652977;1;64.8808;0.03454;55.917;58.158;60.399;62.64;64.881;67.122;69.363;71.604;73.845
5.519507187;1;64.9366;0.03454;55.965;58.208;60.451;62.694;64.937;67.18;69.422;71.665;73.908
5.552361396;1;64.9921;0.03453;56.015;58.26;60.504;62.748;64.992;67.236;69.48;71.725;73.969
5.585215606;1;65.0474;0.03453;56.063;58.309;60.555;62.801;65.047;67.293;69.54;71.786;74.032
5.618069815;1;65.1026;0.03453;56.111;58.359;60.607;62.855;65.103;67.351;69.599;71.847;74.095
5.650924025;1;65.1576;0.03452;56.161;58.41;60.659;62.908;65.158;67.407;69.656;71.905;74.155
5.683778234;1;65.2123;0.03452;56.208;58.459;60.71;62.961;65.212;67.463;69.715;71.966;74.217
5.716632444;1;65.267;0.03451;56.258;58.51;60.762;63.015;65.267;67.519;69.772;72.024;74.276
5.749486653;1;65.3214;0.03451;56.304;58.559;60.813;63.067;65.321;67.576;69.83;72.084;74.338
5.782340862;1;65.3757;0.0345;56.354;58.609;60.865;63.12;65.376;67.631;69.887;72.142;74.398
5.815195072;1;65.4298;0.0345;56.4;58.658;60.915;63.172;65.43;67.687;69.944;72.202;74.459
5.848049281;1;65.4837;0.0345;56.447;58.706;60.965;63.225;65.484;67.743;70.002;72.261;74.52
5.880903491;1;65.5375;0.03449;56.496;58.756;61.017;63.277;65.538;67.798;70.058;72.319;74.579
5.9137577;1;65.5911;0.03449;56.542;58.804;61.067;63.329;65.591;67.853;70.116;72.378;74.64
5.94661191;1;65.6445;0.03449;56.588;58.852;61.116;63.38;65.644;67.909;70.173;72.437;74.701
5.979466119;1;65.6978;0.03448;56.637;58.902;61.167;63.433;65.698;67.963;70.228;72.494;74.759
6.012320329;1;65.751;0.03448;56.683;58.95;61.217;63.484;65.751;68.018;70.285;72.552;74.819
6.045174538;1;65.804;0.03447;56.731;58.999;61.267;63.536;65.804;68.072;70.341;72.609;74.877
6.078028747;1;65.8568;0.03447;56.776;59.047;61.317;63.587;65.857;68.127;70.397;72.667;74.937
6.110882957;1;65.9095;0.03447;56.822;59.094;61.366;63.638;65.91;68.181;70.453;72.725;74.997
6.143737166;1;65.9621;0.03447;56.867;59.141;61.415;63.688;65.962;68.236;70.51;72.783;75.057
6.176591376;1;66.0145;0.03446;56.915;59.19;61.465;63.74;66.014;68.289;70.564;72.839;75.114
6.209445585;1;66.0668;0.03446;56.96;59.237;61.513;63.79;66.067;68.343;70.62;72.897;75.173
6.242299795;1;66.1189;0.03446;57.005;59.284;61.562;63.84;66.119;68.397;70.676;72.954;75.233
6.275154004;1;66.1709;0.03445;57.053;59.332;61.612;63.891;66.171;68.45;70.73;73.01;75.289
6.308008214;1;66.2228;0.03445;57.097;59.379;61.66;63.941;66.223;68.504;70.786;73.067;75.348
6.340862423;1;66.2745;0.03445;57.142;59.425;61.708;63.991;66.274;68.558;70.841;73.124;75.407
6.373716632;1;66.3261;0.03444;57.189;59.473;61.758;64.042;66.326;68.61;70.895;73.179;75.463
6.406570842;1;66.3776;0.03444;57.233;59.519;61.806;64.092;66.378;68.664;70.95;73.236;75.522
6.439425051;1;66.429;0.03444;57.278;59.566;61.853;64.141;66.429;68.717;71.005;73.292;75.58
6.472279261;1;66.4802;0.03444;57.322;59.611;61.901;64.191;66.48;68.77;71.059;73.349;75.639
6.50513347;1;66.5313;0.03444;57.366;59.657;61.949;64.24;66.531;68.823;71.114;73.405;75.697
6.53798768;1;66.5823;0.03443;57.413;59.705;61.997;64.29;66.582;68.875;71.167;73.46;75.752
6.570841889;1;66.6331;0.03443;57.456;59.751;62.045;64.339;66.633;68.927;71.221;73.516;75.81
6.603696099;1;66.6839;0.03443;57.5;59.796;62.092;64.388;66.684;68.98;71.276;73.572;75.868
6.636550308;1;66.7345;0.03443;57.544;59.841;62.139;64.437;66.734;69.032;71.33;73.628;75.925
6.669404517;1;66.785;0.03442;57.59;59.889;62.188;64.486;66.785;69.084;71.382;73.681;75.98
6.702258727;1;66.8354;0.03442;57.634;59.934;62.234;64.535;66.835;69.136;71.436;73.737;76.037
6.735112936;1;66.8857;0.03442;57.677;59.979;62.281;64.583;66.886;69.188;71.49;73.792;76.095
6.767967146;1;66.9359;0.03442;57.72;60.024;62.328;64.632;66.936;69.24;71.544;73.848;76.152
6.800821355;1;66.9859;0.03442;57.763;60.069;62.375;64.68;66.986;69.292;71.597;73.903;76.209
6.833675565;1;67.0359;0.03442;57.806;60.114;62.421;64.729;67.036;69.343;71.651;73.958;76.265
6.866529774;1;67.0858;0.03441;57.852;60.161;62.469;64.777;67.086;69.394;71.703;74.011;76.319
6.899383984;1;67.1355;0.03441;57.895;60.205;62.515;64.825;67.136;69.446;71.756;74.066;76.376
6.932238193;1;67.1852;0.03441;57.938;60.25;62.562;64.873;67.185;69.497;71.809;74.121;76.433
6.965092402;1;67.2347;0.03441;57.981;60.294;62.608;64.921;67.235;69.548;71.862;74.175;76.489
6.997946612;1;67.2842;0.03441;58.023;60.338;62.654;64.969;67.284;69.599;71.915;74.23;76.545
7.030800821;1;67.3335;0.03441;58.066;60.383;62.7;65.017;67.334;69.65;71.967;74.284;76.601
7.063655031;1;67.3828;0.03441;58.108;60.427;62.746;65.064;67.383;69.701;72.02;74.339;76.657
7.09650924;1;67.432;0.03441;58.151;60.471;62.791;65.112;67.432;69.752;72.073;74.393;76.713
7.12936345;1;67.481;0.0344;58.196;60.517;62.838;65.16;67.481;69.802;72.124;74.445;76.766
7.162217659;1;67.53;0.0344;58.238;60.561;62.884;65.207;67.53;69.853;72.176;74.499;76.822
7.195071869;1;67.5789;0.0344;58.28;60.605;62.929;65.254;67.579;69.904;72.228;74.553;76.878
7.227926078;1;67.6277;0.0344;58.322;60.649;62.975;65.301;67.628;69.954;72.28;74.607;76.933
7.260780287;1;67.6764;0.0344;58.364;60.692;63.02;65.348;67.676;70.004;72.333;74.661;76.989
7.293634497;1;67.725;0.0344;58.406;60.736;63.066;65.395;67.725;70.055;72.384;74.714;77.044
7.326488706;1;67.7735;0.0344;58.448;60.779;63.111;65.442;67.774;70.105;72.436;74.768;77.099
7.359342916;1;67.8219;0.0344;58.49;60.823;63.156;65.489;67.822;70.155;72.488;74.821;77.154
7.392197125;1;67.8703;0.0344;58.531;60.866;63.201;65.536;67.87;70.205;72.54;74.875;77.209
7.425051335;1;67.9185;0.0344;58.573;60.909;63.246;65.582;67.918;70.255;72.591;74.928;77.264
7.457905544;1;67.9667;0.0344;58.614;60.953;63.291;65.629;67.967;70.305;72.643;74.981;77.319
7.490759754;1;68.0148;0.0344;58.656;60.996;63.335;65.675;68.015;70.355;72.694;75.034;77.374
7.523613963;1;68.0628;0.0344;58.697;61.039;63.38;65.721;68.063;70.404;72.746;75.087;77.428
7.556468172;1;68.1107;0.0344;58.739;61.082;63.425;65.768;68.111;70.454;72.797;75.14;77.483
7.589322382;1;68.1585;0.0344;58.78;61.125;63.469;65.814;68.158;70.503;72.848;75.192;77.537
7.622176591;1;68.2063;0.0344;58.821;61.167;63.514;65.86;68.206;70.553;72.899;75.245;77.591
7.655030801;1;68.254;0.0344;58.862;61.21;63.558;65.906;68.254;70.602;72.95;75.298;77.646
7.68788501;1;68.3016;0.0344;58.903;61.253;63.602;65.952;68.302;70.651;73.001;75.35;77.7
7.72073922;1;68.3491;0.0344;58.944;61.295;63.647;65.998;68.349;70.7;73.052;75.403;77.754
7.753593429;1;68.3965;0.0344;58.985;61.338;63.691;66.044;68.396;70.749;73.102;75.455;77.808
7.786447639;1;68.4439;0.0344;59.026;61.38;63.735;66.089;68.444;70.798;73.153;75.507;77.862
7.819301848;1;68.4911;0.0344;59.067;61.423;63.779;66.135;68.491;70.847;73.203;75.559;77.915
7.852156057;1;68.5383;0.0344;59.107;61.465;63.823;66.181;68.538;70.896;73.254;75.611;77.969
7.885010267;1;68.5855;0.0344;59.148;61.507;63.867;66.226;68.586;70.945;73.304;75.664;78.023
7.917864476;1;68.6325;0.0344;59.189;61.55;63.911;66.272;68.632;70.993;73.354;75.715;78.076
7.950718686;1;68.6795;0.0344;59.229;61.592;63.954;66.317;68.68;71.042;73.405;75.767;78.13
7.983572895;1;68.7264;0.0344;59.27;61.634;63.998;66.362;68.726;71.091;73.455;75.819;78.183
8.016427105;1;68.7732;0.0344;59.31;61.676;64.042;66.407;68.773;71.139;73.505;75.871;78.236
8.049281314;1;68.82;0.0344;59.35;61.718;64.085;66.453;68.82;71.187;73.555;75.922;78.29
8.082135524;1;68.8666;0.0344;59.391;61.76;64.129;66.498;68.867;71.236;73.605;75.974;78.343
8.114989733;1;68.9133;0.0344;59.431;61.801;64.172;66.543;68.913;71.284;73.655;76.025;78.396
8.147843943;1;68.9598;0.0344;59.471;61.843;64.215;66.588;68.96;71.332;73.704;76.076;78.449
8.180698152;1;69.0063;0.0344;59.511;61.885;64.259;66.632;69.006;71.38;73.754;76.128;78.502
8.213552361;1;69.0527;0.0344;59.551;61.926;64.302;66.677;69.053;71.428;73.804;76.179;78.554
8.246406571;1;69.099;0.03441;59.588;61.966;64.344;66.721;69.099;71.477;73.854;76.232;78.61
8.27926078;1;69.1452;0.03441;59.628;62.007;64.387;66.766;69.145;71.524;73.904;76.283;78.662
8.31211499;1;69.1914;0.03441;59.668;62.049;64.43;66.811;69.191;71.572;73.953;76.334;78.715
8.344969199;1;69.2376;0.03441;59.708;62.09;64.473;66.855;69.238;71.62;74.003;76.385;78.767
8.377823409;1;69.2836;0.03441;59.747;62.131;64.516;66.9;69.284;71.668;74.052;76.436;78.82
8.410677618;1;69.3296;0.03441;59.787;62.173;64.558;66.944;69.33;71.715;74.101;76.486;78.872
