Age;L;M;S;SD4neg;SD3neg;SD2neg;SD1neg;SD0;SD1;SD2;SD3;SD4
16.42710472;-0.2515;9.9023;0.12304;6.116;6.957;7.799;8.772;9.902;11.221;12.766;14.587;16.409
16.45995893;-0.2518;9.9092;0.12304;6.12;6.962;7.805;8.778;9.909;11.228;12.775;14.598;16.421
16.49281314;-0.2521;9.9161;0.12304;6.124;6.967;7.81;8.785;9.916;11.236;12.784;14.608;16.433
16.52566735;-0.2524;9.923;0.12304;6.129;6.972;7.816;8.791;9.923;11.244;12.793;14.619;16.445
16.55852156;-0.2526;9.9299;0.12304;6.133;6.977;7.821;8.797;9.93;11.252;12.802;14.629;16.457
16.59137577;-0.2529;9.9368;0.12304;6.138;6.982;7.827;8.803;9.937;11.26;12.811;14.64;16.469
16.62422998;-0.2532;9.9437;0.12304;6.142;6.987;7.832;8.809;9.944;11.268;12.82;14.65;16.481
16.65708419;-0.2535;9.9506;0.12305;6.146;6.992;7.837;8.815;9.951;11.276;12.829;14.661;16.493
16.6899384;-0.2537;9.9575;0.12305;6.151;6.997;7.843;8.821;9.958;11.283;12.838;14.672;16.505
16.72279261;-0.254;9.9644;0.12305;6.155;7.002;7.848;8.827;9.964;11.291;12.847;14.682;16.517
16.75564682;-0.2543;9.9713;0.12305;6.16;7.007;7.854;8.833;9.971;11.299;12.856;14.693;16.529
16.78850103;-0.2545;9.9782;0.12305;6.164;7.012;7.859;8.84;9.978;11.307;12.865;14.703;16.541
16.82135524;-0.2548;9.9851;0.12305;6.168;7.017;7.865;8.846;9.985;11.315;12.874;14.714;16.553
16.85420945;-0.2551;9.992;0.12305;6.173;7.022;7.87;8.852;9.992;11.323;12.884;14.724;16.565
16.88706366;-0.2553;9.9989;0.12305;6.177;7.027;7.876;8.858;9.999;11.331;12.893;14.735;16.577
16.91991786;-0.2556;10.0058;0.12305;6.182;7.032;7.881;8.864;10.006;11.338;12.902;14.745;16.589
16.95277207;-0.2558;10.0127;0.12305;6.186;7.036;7.887;8.87;10.013;11.346;12.911;14.755;16.6
16.98562628;-0.2561;10.0196;0.12305;6.191;7.041;7.892;8.876;10.02;11.354;12.92;14.766;16.612
17.01848049;-0.2564;10.0265;0.12306;6.195;7.046;7.898;8.882;10.026;11.362;12.929;14.777;16.625
17.0513347;-0.2566;10.0334;0.12306;6.199;7.051;7.903;8.889;10.033;11.37;12.938;14.787;16.637
17.08418891;-0.2569;10.0402;0.12306;6.204;7.056;7.909;8.895;10.04;11.378;12.947;14.798;16.649
17.11704312;-0.2571;10.0471;0.12306;6.208;7.061;7.914;8.901;10.047;11.385;12.956;14.808;16.661
17.14989733;-0.2574;10.054;0.12306;6.212;7.066;7.92;8.907;10.054;11.393;12.965;14.819;16.673
17.18275154;-0.2577;10.0609;0.12306;6.217;7.071;7.925;8.913;10.061;11.401;12.974;14.829;16.685
17.21560575;-0.2579;10.0678;0.12306;6.221;7.076;7.931;8.919;10.068;11.409;12.983;14.84;16.696
17.24845996;-0.2582;10.0746;0.12306;6.226;7.081;7.936;8.925;10.075;11.417;12.992;14.85;16.708
17.28131417;-0.2584;10.0815;0.12306;6.23;7.086;7.941;8.931;10.082;11.425;13.001;14.86;16.72
17.31416838;-0.2587;10.0884;0.12307;6.234;7.091;7.947;8.937;10.088;11.432;13.01;14.871;16.733
17.34702259;-0.2589;10.0953;0.12307;6.239;7.095;7.952;8.943;10.095;11.44;13.019;14.882;16.745
17.3798768;-0.2592;10.1021;0.12307;6.243;7.1;7.958;8.949;10.102;11.448;13.028;14.892;16.757
17.41273101;-0.2594;10.109;0.12307;6.247;7.105;7.963;8.956;10.109;11.456;13.037;14.903;16.768
17.44558522;-0.2597;10.1159;0.12307;6.252;7.11;7.969;8.962;10.116;11.464;13.046;14.913;16.78
17.47843943;-0.2599;10.1227;0.12307;6.256;7.115;7.974;8.968;10.123;11.471;13.055;14.923;16.792
17.51129363;-0.2601;10.1296;0.12307;6.261;7.12;7.98;8.974;10.13;11.479;13.064;14.934;16.804
17.54414784;-0.2604;10.1365;0.12307;6.265;7.125;7.985;8.98;10.136;11.487;13.073;14.944;16.816
17.57700205;-0.2606;10.1433;0.12308;6.269;7.13;7.99;8.986;10.143;11.495;13.082;14.955;16.828
17.60985626;-0.2609;10.1502;0.12308;6.274;7.135;7.996;8.992;10.15;11.503;13.091;14.966;16.84
17.64271047;-0.2611;10.157;0.12308;6.278;7.14;8.001;8.998;10.157;11.511;13.1;14.976;16.852
17.67556468;-0.2614;10.1639;0.12308;6.282;7.145;8.007;9.004;10.164;11.518;13.109;14.986;16.864
17.70841889;-0.2616;10.1707;0.12308;6.287;7.149;8.012;9.01;10.171;11.526;13.118;14.997;16.876
17.7412731;-0.2618;10.1776;0.12308;6.291;7.154;8.018;9.016;10.178;11.534;13.127;15.007;16.887
17.77412731;-0.2621;10.1845;0.12308;6.296;7.159;8.023;9.023;10.184;11.542;13.136;15.018;16.899
17.80698152;-0.2623;10.1913;0.12309;6.3;7.164;8.028;9.029;10.191;11.55;13.145;15.028;16.912
17.83983573;-0.2625;10.1982;0.12309;6.304;7.169;8.034;9.035;10.198;11.557;13.154;15.039;16.924
17.87268994;-0.2628;10.205;0.12309;6.308;7.174;8.039;9.041;10.205;11.565;13.163;15.049;16.936
17.90554415;-0.263;10.2119;0.12309;6.313;7.179;8.045;9.047;10.212;11.573;13.172;15.059;16.947
17.93839836;-0.2632;10.2187;0.12309;6.317;7.184;8.05;9.053;10.219;11.581;13.18;15.07;16.959
17.97125257;-0.2635;10.2255;0.12309;6.322;7.189;8.056;9.059;10.226;11.589;13.189;15.08;16.971
18.00410678;-0.2637;10.2324;0.12309;6.326;7.194;8.061;9.065;10.232;11.596;13.198;15.091;16.983
18.03696099;-0.2639;10.2392;0.1231;6.33;7.198;8.066;9.071;10.239;11.604;13.208;15.101;16.995
18.0698152;-0.2642;10.2461;0.1231;6.335;7.203;8.072;9.077;10.246;11.612;13.217;15.112;17.007
18.1026694;-0.2644;10.2529;0.1231;6.339;7.208;8.077;9.083;10.253;11.62;13.225;15.122;17.019
18.13552361;-0.2646;10.2597;0.1231;6.343;7.213;8.083;9.089;10.26;11.628;13.234;15.132;17.03
18.16837782;-0.2649;10.2666;0.1231;6.348;7.218;8.088;9.095;10.267;11.635;13.243;15.143;17.043
18.20123203;-0.2651;10.2734;0.1231;6.352;7.223;8.093;9.101;10.273;11.643;13.252;15.153;17.054
18.23408624;-0.2653;10.2803;0.12311;6.356;7.227;8.099;9.107;10.28;11.651;13.261;15.164;17.067
18.26694045;-0.2655;10.2871;0.12311;6.361;7.232;8.104;9.113;10.287;11.659;13.27;15.174;17.078
18.29979466;-0.2658;10.2939;0.12311;6.365;7.237;8.11;9.119;10.294;11.666;13.279;15.185;17.09
18.33264887;-0.266;10.3008;0.12311;6.369;7.242;8.115;9.126;10.301;11.674;13.288;15.195;17.102
18.36550308;-0.2662;10.3076;0.12311;6.374;7.247;8.121;9.132;10.308;11.682;13.297;15.205;17.114
18.39835729;-0.2664;10.3144;0.12311;6.378;7.252;8.126;9.138;10.314;11.69;13.306;15.216;17.125
18.4312115;-0.2666;10.3213;0.12312;6.382;7.257;8.131;9.144;10.321;11.698;13.315;15.227;17.138
18.46406571;-0.2669;10.3281;0.12312;6.387;7.262;8.137;9.15;10.328;11.705;13.324;15.237;17.15
18.49691992;-0.2671;10.3349;0.12312;6.391;7.266;8.142;9.156;10.335;11.713;13.333;15.247;17.162
18.52977413;-0.2673;10.3417;0.12312;6.395;7.271;8.147;9.162;10.342;11.721;13.342;15.258;17.173
18.56262834;-0.2675;10.3486;0.12312;6.4;7.276;8.153;9.168;10.349;11.729;13.351;15.268;17.185
18.59548255;-0.2677;10.3554;0.12313;6.404;7.281;8.158;9.174;10.355;11.737;13.36;15.279;17.198
18.62833676;-0.2679;10.3622;0.12313;6.408;7.286;8.164;9.18;10.362;11.744;13.369;15.289;17.209
18.66119097;-0.2682;10.369;0.12313;6.412;7.291;8.169;9.186;10.369;11.752;13.378;15.299;17.221
18.69404517;-0.2684;10.3759;0.12313;6.417;7.296;8.175;9.192;10.376;11.76;13.387;15.31;17.233
18.72689938;-0.2686;10.3827;0.12313;6.421;7.301;8.18;9.198;10.383;11.768;13.396;15.32;17.245
18.75975359;-0.2688;10.3895;0.12314;6.425;7.305;8.185;9.204;10.39;11.775;13.405;15.331;17.257
18.7926078;-0.269;10.3963;0.12314;6.43;7.31;8.191;9.21;10.396;11.783;13.414;15.341;17.269
18.82546201;-0.2692;10.4031;0.12314;6.434;7.315;8.196;9.216;10.403;11.791;13.422;15.351;17.28
18.85831622;-0.2694;10.41;0.12314;6.438;7.32;8.201;9.222;10.41;11.799;13.431;15.362;17.292
18.89117043;-0.2696;10.4168;0.12314;6.443;7.325;8.207;9.228;10.417;11.807;13.44;15.372;17.304
18.92402464;-0.2698;10.4236;0.12315;6.447;7.329;8.212;9.234;10.424;11.814;13.449;15.383;17.316
18.95687885;-0.27;10.4304;0.12315;6.451;7.334;8.218;9.24;10.43;11.822;13.458;15.393;17.328
18.98973306;-0.2702;10.4372;0.12315;6.455;7.339;8.223;9.246;10.437;11.83;13.467;15.403;17.34
19.02258727;-0.2705;10.444;0.12315;6.46;7.344;8.228;9.252;10.444;11.838;13.476;15.414;17.352
19.05544148;-0.2707;10.4508;0.12316;6.464;7.349;8.234;9.258;10.451;11.845;13.485;15.425;17.364
19.08829569;-0.2709;10.4577;0.12316;6.468;7.354;8.239;9.264;10.458;11.853;13.494;15.435;17.376
19.1211499;-0.2711;10.4645;0.12316;6.473;7.359;8.244;9.271;10.464;11.861;13.503;15.445;17.388
19.15400411;-0.2713;10.4713;0.12316;6.477;7.363;8.25;9.277;10.471;11.869;13.512;15.456;17.399
19.18685832;-0.2715;10.4781;0.12316;6.481;7.368;8.255;9.283;10.478;11.876;13.521;15.466;17.411
19.21971253;-0.2717;10.4849;0.12317;6.485;7.373;8.261;9.289;10.485;11.884;13.53;15.477;17.423
19.25256674;-0.2719;10.4917;0.12317;6.49;7.378;8.266;9.295;10.492;11.892;13.539;15.487;17.435
19.28542094;-0.2721;10.4985;0.12317;6.494;7.383;8.271;9.301;10.498;11.9;13.548;15.497;17.447
19.31827515;-0.2723;10.5053;0.12317;6.498;7.388;8.277;9.307;10.505;11.907;13.557;15.508;17.459
19.35112936;-0.2725;10.5121;0.12318;6.502;7.392;8.282;9.313;10.512;11.915;13.566;15.518;17.471
19.38398357;-0.2727;10.5189;0.12318;6.507;7.397;8.287;9.319;10.519;11.923;13.575;15.529;17.483
19.41683778;-0.2729;10.5257;0.12318;6.511;7.402;8.293;9.325;10.526;11.931;13.583;15.539;17.494
19.44969199;-0.273;10.5325;0.12319;6.515;7.407;8.298;9.331;10.532;11.939;13.593;15.55;17.507
19.4825462;-0.2732;10.5393;0.12319;6.52;7.411;8.303;9.337;10.539;11.946;13.601;15.56;17.518
19.51540041;-0.2734;10.5461;0.12319;6.524;7.416;8.309;9.343;10.546;11.954;13.61;15.57;17.53
19.54825462;-0.2736;10.5529;0.12319;6.528;7.421;8.314;9.349;10.553;11.962;13.619;15.58;17.542
19.58110883;-0.2738;10.5597;0.1232;6.532;7.426;8.319;9.355;10.56;11.97;13.628;15.591;17.554
19.61396304;-0.274;10.5665;0.1232;6.537;7.431;8.325;9.361;10.566;11.977;13.637;15.602;17.566
19.64681725;-0.2742;10.5733;0.1232;6.541;7.436;8.33;9.367;10.573;11.985;13.646;15.612;17.578
19.67967146;-0.2744;10.5801;0.1232;6.545;7.441;8.336;9.373;10.58;11.993;13.655;15.622;17.589
19.71252567;-0.2746;10.5869;0.12321;6.549;7.445;8.341;9.379;10.587;12.001;13.664;15.633;17.602
19.74537988;-0.2748;10.5937;0.12321;6.554;7.45;8.346;9.385;10.594;12.008;13.673;15.643;17.614
19.77823409;-0.275;10.6005;0.12321;6.558;7.455;8.352;9.391;10.6;12.016;13.682;15.654;17.625
19.8110883;-0.2751;10.6073;0.12322;6.562;7.46;8.357;9.397;10.607;12.024;13.691;15.664;17.637
19.84394251;-0.2753;10.6141;0.12322;6.566;7.464;8.362;9.403;10.614;12.032;13.7;15.674;17.649
19.87679671;-0.2755;10.6209;0.12322;6.571;7.469;8.368;9.409;10.621;12.039;13.709;15.685;17.661
19.90965092;-0.2757;10.6277;0.12323;6.575;7.474;8.373;9.415;10.628;12.047;13.718;15.696;17.673
19.94250513;-0.2759;10.6345;0.12323;6.579;7.479;8.378;9.421;10.634;12.055;13.727;15.706;17.685
19.97535934;-0.2761;10.6413;0.12323;6.584;7.484;8.384;9.427;10.641;12.063;13.736;15.716;17.697
20.00821355;-0.2763;10.6481;0.12324;6.588;7.488;8.389;9.433;10.648;12.071;13.745;15.727;17.709
20.04106776;-0.2764;10.6549;0.12324;6.592;7.493;8.394;9.439;10.655;12.078;13.754;15.737;17.721
20.07392197;-0.2766;10.6617;0.12324;6.596;7.498;8.4;9.445;10.662;12.086;13.762;15.747;17.732
20.10677618;-0.2768;10.6685;0.12325;6.6;7.503;8.405;9.451;10.668;12.094;13.772;15.758;17.745
20.13963039;-0.277;10.6753;0.12325;6.605;7.508;8.411;9.457;10.675;12.102;13.78;15.769;17.757
20.1724846;-0.2772;10.6821;0.12325;6.609;7.512;8.416;9.463;10.682;12.109;13.789;15.779;17.768
20.20533881;-0.2773;10.6889;0.12326;6.613;7.517;8.421;9.469;10.689;12.117;13.798;15.79;17.781
20.23819302;-0.2775;10.6957;0.12326;6.617;7.522;8.427;9.475;10.696;12.125;13.807;15.8;17.792
20.27104723;-0.2777;10.7025;0.12326;6.622;7.527;8.432;9.481;10.702;12.133;13.816;15.81;17.804
20.30390144;-0.2779;10.7093;0.12327;6.626;7.532;8.437;9.487;10.709;12.14;13.825;15.821;17.817
20.33675565;-0.278;10.7161;0.12327;6.63;7.536;8.443;9.493;10.716;12.148;13.834;15.831;17.828
20.36960986;-0.2782;10.7229;0.12327;6.634;7.541;8.448;9.499;10.723;12.156;13.843;15.841;17.84
20.40246407;-0.2784;10.7297;0.12328;6.639;7.546;8.453;9.505;10.73;12.164;13.852;15.852;17.852
20.43531828;-0.2786;10.7365;0.12328;6.643;7.551;8.459;9.511;10.736;12.171;13.861;15.863;17.864
20.46817248;-0.2787;10.7433;0.12328;6.647;7.556;8.464;9.517;10.743;12.179;13.87;15.873;17.876
20.50102669;-0.2789;10.7501;0.12329;6.651;7.56;8.469;9.523;10.75;12.187;13.879;15.884;17.888
20.5338809;-0.2791;10.7569;0.12329;6.656;7.565;8.475;9.529;10.757;12.195;13.888;15.894;17.9
20.56673511;-0.2793;10.7637;0.1233;6.66;7.57;8.48;9.535;10.764;12.203;13.897;15.905;17.912
20.59958932;-0.2794;10.7705;0.1233;6.664;7.575;8.485;9.541;10.77;12.21;13.906;15.915;17.924
20.63244353;-0.2796;10.7773;0.1233;6.668;7.579;8.491;9.547;10.777;12.218;13.915;15.925;17.936
20.66529774;-0.2798;10.7841;0.12331;6.672;7.584;8.496;9.553;10.784;12.226;13.924;15.936;17.948
20.69815195;-0.2799;10.7909;0.12331;6.677;7.589;8.501;9.559;10.791;12.234;13.933;15.946;17.96
20.73100616;-0.2801;10.7977;0.12332;6.681;7.594;8.507;9.565;10.798;12.242;13.942;15.957;17.972
20.76386037;-0.2803;10.8045;0.12332;6.685;7.599;8.512;9.571;10.804;12.249;13.951;15.967;17.984
20.79671458;-0.2804;10.8113;0.12332;6.689;7.603;8.517;9.577;10.811;12.257;13.96;15.977;17.995
20.82956879;-0.2806;10.8181;0.12333;6.693;7.608;8.523;9.583;10.818;12.265;13.969;15.988;18.008
20.862423;-0.2808;10.8249;0.12333;6.698;7.613;8.528;9.589;10.825;12.273;13.978;15.999;18.02
20.89527721;-0.2809;10.8317;0.12334;6.702;7.618;8.533;9.595;10.832;12.28;13.987;16.009;18.032
20.92813142;-0.2811;10.8385;0.12334;6.706;7.622;8.539;9.601;10.838;12.288;13.996;16.02;18.044
20.96098563;-0.2813;10.8453;0.12335;6.71;7.627;8.544;9.607;10.845;12.296;14.005;16.03;18.056
20.99383984;-0.2814;10.8521;0.12335;6.715;7.632;8.549;9.613;10.852;12.304;14.014;16.041;18.068
21.02669405;-0.2816;10.8589;0.12336;6.719;7.637;8.555;9.619;10.859;12.312;14.023;16.052;18.08
21.05954825;-0.2818;10.8657;0.12336;6.723;7.641;8.56;9.625;10.866;12.319;14.032;16.062;18.092
21.09240246;-0.2819;10.8725;0.12336;6.727;7.646;8.565;9.631;10.872;12.327;14.041;16.072;18.103
21.12525667;-0.2821;10.8793;0.12337;6.731;7.651;8.571;9.637;10.879;12.335;14.05;16.083;18.116
21.15811088;-0.2822;10.8861;0.12337;6.736;7.656;8.576;9.643;10.886;12.343;14.059;16.093;18.127
21.19096509;-0.2824;10.8929;0.12338;6.74;7.66;8.581;9.649;10.893;12.35;14.068;16.104;18.14
21.2238193;-0.2826;10.8997;0.12338;6.744;7.665;8.587;9.655;10.9;12.358;14.077;16.114;18.152
21.25667351;-0.2827;10.9065;0.12339;6.748;7.67;8.592;9.661;10.906;12.366;14.086;16.125;18.164
21.28952772;-0.2829;10.9133;0.12339;6.752;7.675;8.597;9.667;10.913;12.374;14.095;16.135;18.176
21.32238193;-0.283;10.9202;0.1234;6.756;7.679;8.602;9.673;10.92;12.382;14.104;16.146;18.188
21.35523614;-0.2832;10.927;0.1234;6.761;7.684;8.608;9.679;10.927;12.389;14.113;16.156;18.2
21.38809035;-0.2834;10.9338;0.12341;6.765;7.689;8.613;9.685;10.934;12.397;14.122;16.167;18.212
21.42094456;-0.2835;10.9406;0.12341;6.769;7.694;8.619;9.691;10.941;12.405;14.131;16.177;18.224
21.45379877;-0.2837;10.9474;0.12342;6.773;7.699;8.624;9.697;10.947;12.413;14.14;16.188;18.237
21.48665298;-0.2838;10.9542;0.12342;6.778;7.703;8.629;9.703;10.954;12.421;14.149;16.198;18.248
21.51950719;-0.284;10.961;0.12343;6.782;7.708;8.634;9.709;10.961;12.428;14.158;16.209;18.261
21.5523614;-0.2841;10.9679;0.12343;6.786;7.713;8.64;9.715;10.968;12.436;14.167;16.22;18.272
21.58521561;-0.2843;10.9747;0.12344;6.79;7.718;8.645;9.721;10.975;12.444;14.176;16.231;18.285
21.61806982;-0.2844;10.9815;0.12344;6.794;7.722;8.65;9.727;10.982;12.452;14.185;16.241;18.296
21.65092402;-0.2846;10.9883;0.12345;6.798;7.727;8.656;9.733;10.988;12.46;14.194;16.252;18.309
21.68377823;-0.2847;10.9951;0.12345;6.803;7.732;8.661;9.739;10.995;12.467;14.203;16.262;18.32
21.71663244;-0.2849;11.0019;0.12346;6.807;7.737;8.666;9.745;11.002;12.475;14.212;16.273;18.333
21.74948665;-0.285;11.0088;0.12346;6.811;7.741;8.672;9.751;11.009;12.483;14.221;16.283;18.345
21.78234086;-0.2852;11.0156;0.12347;6.815;7.746;8.677;9.757;11.016;12.491;14.23;16.294;18.357
21.81519507;-0.2853;11.0224;0.12347;6.819;7.751;8.682;9.763;11.022;12.499;14.239;16.304;18.369
21.84804928;-0.2855;11.0292;0.12348;6.824;7.756;8.688;9.769;11.029;12.507;14.248;16.315;18.381
21.88090349;-0.2856;11.036;0.12348;6.828;7.76;8.693;9.775;11.036;12.514;14.257;16.325;18.393
21.9137577;-0.2858;11.0429;0.12349;6.832;7.765;8.698;9.781;11.043;12.522;14.267;16.336;18.406
21.94661191;-0.2859;11.0497;0.1235;6.836;7.77;8.704;9.787;11.05;12.53;14.276;16.347;18.418
21.97946612;-0.2861;11.0565;0.1235;6.84;7.775;8.709;9.793;11.056;12.538;14.285;16.357;18.43
22.01232033;-0.2862;11.0633;0.12351;6.844;7.779;8.714;9.799;11.063;12.546;14.294;16.368;18.442
22.04517454;-0.2864;11.0702;0.12351;6.849;7.784;8.72;9.805;11.07;12.554;14.303;16.378;18.454
22.07802875;-0.2865;11.077;0.12352;6.853;7.789;8.725;9.811;11.077;12.561;14.312;16.389;18.466
22.11088296;-0.2866;11.0838;0.12352;6.857;7.794;8.73;9.817;11.084;12.569;14.321;16.399;18.478
22.14373717;-0.2868;11.0906;0.12353;6.861;7.798;8.736;9.823;11.091;12.577;14.33;16.41;18.49
22.17659138;-0.2869;11.0975;0.12353;6.865;7.803;8.741;9.829;11.098;12.585;14.339;16.42;18.502
22.20944559;-0.2871;11.1043;0.12354;6.87;7.808;8.746;9.835;11.104;12.593;14.348;16.431;18.515
22.24229979;-0.2872;11.1111;0.12355;6.874;7.813;8.751;9.841;11.111;12.601;14.357;16.442;18.527
22.275154;-0.2874;11.118;0.12355;6.878;7.817;8.757;9.847;11.118;12.608;14.366;16.453;18.539
22.30800821;-0.2875;11.1248;0.12356;6.882;7.822;8.762;9.853;11.125;12.616;14.375;16.463;18.551
22.34086242;-0.2876;11.1316;0.12356;6.886;7.827;8.768;9.859;11.132;12.624;14.384;16.474;18.563
22.37371663;-0.2878;11.1384;0.12357;6.89;7.832;8.773;9.865;11.138;12.632;14.393;16.484;18.575
22.40657084;-0.2879;11.1453;0.12358;6.894;7.836;8.778;9.871;11.145;12.64;14.403;16.495;18.588
22.43942505;-0.2881;11.1521;0.12358;6.899;7.841;8.783;9.877;11.152;12.648;14.412;16.506;18.6
22.47227926;-0.2882;11.1589;0.12359;6.903;7.846;8.789;9.883;11.159;12.655;14.421;16.516;18.612
22.50513347;-0.2883;11.1658;0.12359;6.907;7.851;8.794;9.889;11.166;12.663;14.43;16.527;18.624
22.53798768;-0.2885;11.1726;0.1236;6.911;7.855;8.799;9.895;11.173;12.671;14.439;16.538;18.636
22.57084189;-0.2886;11.1795;0.12361;6.915;7.86;8.805;9.901;11.18;12.679;14.448;16.548;18.649
22.6036961;-0.2887;11.1863;0.12361;6.92;7.865;8.81;9.907;11.186;12.687;14.457;16.559;18.66
22.63655031;-0.2889;11.1931;0.12362;6.924;7.869;8.815;9.913;11.193;12.695;14.466;16.57;18.673
22.66940452;-0.289;11.2;0.12362;6.928;7.874;8.821;9.919;11.2;12.702;14.475;16.58;18.685
22.70225873;-0.2891;11.2068;0.12363;6.932;7.879;8.826;9.925;11.207;12.71;14.484;16.591;18.697
22.73511294;-0.2893;11.2137;0.12364;6.936;7.884;8.831;9.931;11.214;12.718;14.494;16.602;18.71
22.76796715;-0.2894;11.2205;0.12364;6.94;7.889;8.837;9.937;11.22;12.726;14.502;16.612;18.721
22.80082136;-0.2895;11.2273;0.12365;6.944;7.893;8.842;9.943;11.227;12.734;14.512;16.623;18.734
22.83367556;-0.2897;11.2342;0.12366;6.949;7.898;8.847;9.949;11.234;12.742;14.521;16.634;18.747
22.86652977;-0.2898;11.241;0.12366;6.953;7.903;8.853;9.955;11.241;12.75;14.53;16.644;18.758
22.89938398;-0.2899;11.2479;0.12367;6.957;7.907;8.858;9.961;11.248;12.758;14.539;16.655;18.771
22.93223819;-0.2901;11.2547;0.12367;6.961;7.912;8.863;9.967;11.255;12.765;14.548;16.665;18.782
22.9650924;-0.2902;11.2616;0.12368;6.965;7.917;8.869;9.973;11.262;12.773;14.557;16.676;18.795
22.99794661;-0.2903;11.2684;0.12369;6.969;7.922;8.874;9.979;11.268;12.781;14.566;16.687;18.807
23.03080082;-0.2905;11.2753;0.12369;6.974;7.927;8.879;9.985;11.275;12.789;14.575;16.697;18.819
23.06365503;-0.2906;11.2821;0.1237;6.978;7.931;8.884;9.991;11.282;12.797;14.585;16.708;18.832
23.09650924;-0.2907;11.2889;0.12371;6.982;7.936;8.89;9.997;11.289;12.805;14.594;16.719;18.844
23.12936345;-0.2909;11.2958;0.12371;6.986;7.941;8.895;10.003;11.296;12.813;14.603;16.729;18.856
23.16221766;-0.291;11.3026;0.12372;6.99;7.945;8.9;10.009;11.303;12.82;14.612;16.74;18.868
23.19507187;-0.2911;11.3095;0.12373;6.994;7.95;8.906;10.015;11.31;12.828;14.621;16.751;18.881
23.22792608;-0.2912;11.3163;0.12373;6.999;7.955;8.911;10.021;11.316;12.836;14.63;16.761;18.892
23.26078029;-0.2914;11.3232;0.12374;7.003;7.96;8.916;10.027;11.323;12.844;14.639;16.772;18.905
23.2936345;-0.2915;11.33;0.12375;7.007;7.964;8.922;10.033;11.33;12.852;14.648;16.783;18.918
23.32648871;-0.2916;11.3369;0.12375;7.011;7.969;8.927;10.039;11.337;12.86;14.657;16.793;18.929
23.35934292;-0.2917;11.3438;0.12376;7.015;7.974;8.932;10.045;11.344;12.868;14.667;16.804;18.942
23.39219713;-0.2919;11.3506;0.12377;7.019;7.978;8.938;10.051;11.351;12.876;14.676;16.815;18.955
23.42505133;-0.292;11.3575;0.12377;7.024;7.983;8.943;10.057;11.358;12.883;14.685;16.826;18.966
23.45790554;-0.2921;11.3643;0.12378;7.028;7.988;8.948;10.063;11.364;12.891;14.694;16.836;18.979
23.49075975;-0.2922;11.3712;0.12379;7.032;7.993;8.954;10.069;11.371;12.899;14.703;16.847;18.991
23.52361396;-0.2924;11.378;0.12379;7.036;7.997;8.959;10.075;11.378;12.907;14.712;16.858;19.003
23.55646817;-0.2925;11.3849;0.1238;7.04;8.002;8.964;10.081;11.385;12.915;14.722;16.869;19.016
23.58932238;-0.2926;11.3917;0.12381;7.044;8.007;8.969;10.087;11.392;12.923;14.731;16.879;19.028
23.62217659;-0.2927;11.3986;0.12382;7.048;8.011;8.975;10.093;11.399;12.931;14.74;16.89;19.041
23.6550308;-0.2928;11.4055;0.12382;7.052;8.016;8.98;10.099;11.406;12.939;14.749;16.901;19.052
23.68788501;-0.293;11.4123;0.12383;7.057;8.021;8.985;10.105;11.412;12.946;14.758;16.912;19.065
23.72073922;-0.2931;11.4192;0.12384;7.061;8.026;8.991;10.111;11.419;12.954;14.767;16.922;19.078
23.75359343;-0.2932;11.426;0.12384;7.065;8.031;8.996;10.117;11.426;12.962;14.776;16.933;19.089
23.78644764;-0.2933;11.4329;0.12385;7.069;8.035;9.001;10.123;11.433;12.97;14.786;16.944;19.102
23.81930185;-0.2934;11.4397;0.12386;7.073;8.04;9.007;10.129;11.44;12.978;14.795;16.954;19.114
23.85215606;-0.2936;11.4466;0.12387;7.077;8.045;9.012;10.135;11.447;12.986;14.804;16.965;19.127
23.88501027;-0.2937;11.4535;0.12387;7.081;8.049;9.017;10.141;11.454;12.994;14.813;16.976;19.139
23.91786448;-0.2938;11.4603;0.12388;7.085;8.054;9.023;10.147;11.46;13.002;14.822;16.987;19.151
23.95071869;-0.2939;11.4672;0.12389;7.09;8.059;9.028;10.153;11.467;13.01;14.832;16.998;19.164
23.9835729;-0.294;11.4741;0.12389;7.094;8.064;9.033;10.159;11.474;13.018;14.841;17.008;19.175
24.0164271;-0.2942;11.4809;0.1239;7.098;8.068;9.039;10.165;11.481;13.025;14.85;17.019;19.188
24.04928131;-0.2943;11.4878;0.12391;7.102;8.073;9.044;10.171;11.488;13.033;14.859;17.03;19.201
24.08213552;-0.2944;11.4946;0.12392;7.106;8.078;9.049;10.177;11.495;13.041;14.868;17.041;19.213
24.11498973;-0.2945;11.5015;0.12392;7.11;8.082;9.055;10.183;11.502;13.049;14.877;17.051;19.225
24.14784394;-0.2946;11.5084;0.12393;7.114;8.087;9.06;10.189;11.508;13.057;14.886;17.062;19.237
24.18069815;-0.2947;11.5152;0.12394;7.118;8.092;9.065;10.195;11.515;13.065;14.896;17.073;19.25
24.21355236;-0.2948;11.5221;0.12395;7.123;8.096;9.07;10.201;11.522;13.073;14.905;17.084;19.262
24.24640657;-0.295;11.529;0.12395;7.127;8.101;9.076;10.208;11.529;13.081;14.914;17.094;19.274
24.27926078;-0.2951;11.5358;0.12396;7.131;8.106;9.081;10.213;11.536;13.089;14.923;17.105;19.287
24.31211499;-0.2952;11.5427;0.12397;7.135;8.111;9.086;10.22;11.543;13.097;14.932;17.116;19.299
